feo_cohort,segment,enrol_status,click_cohort,imp_source,product_name,enrols,impression_count,click_count,payout,conversion_count
2025-10-27,NS2 & all CS,Enrolled,1. W1,9. COMMS,personal_loans,11440,860,860,384.04920975,158
2025-10-27,NS2 & all CS,Enrolled,4. Longtail,7. AI_ASSISTANT,credit_card_omf,11440,1,1,,0
2025-10-27,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,personal_loans,11440,367,55,26.677949999999996,23
2025-10-27,NS2 & all CS,Enrolled,4. Longtail,1. FUNNEL,kashkick,11440,12,2,,0
2025-08-25,NS2 & all CS,Enrolled,2. W2-W4,3. FUNNEL_THREE,brigit,9854,4,3,,0
2025-10-27,NS2 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,debt_relief,11440,3,3,,0
2025-10-27,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,kashkick,11440,6525,180,90.0,8
2025-10-27,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,super_money,11440,18,0,,0
2025-10-27,NS2 & all CS,Enrolled,3. M3,2. FUNNEL_TWO,current,11440,508,232,81.81,12
2025-08-25,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,engine_credit_card,9854,2,0,,0
2025-08-25,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,free_cash,9854,1320,37,31.5,5
2025-10-27,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,free_cash,11440,890,21,14.0,2
2025-08-25,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,current,9854,1320,153,81.81,12
2025-10-27,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,ndr,11440,2414,57,316.70625,1
2025-10-27,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,debt_relief,11440,1,0,,0
2025-10-27,NS2 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,kashkick,11440,2,2,,0
2025-08-25,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,brigit,9854,6277,1544,500.0,25
2025-10-27,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,free_cash,11440,2414,103,91.0,13
2025-10-27,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,current,11440,2578,198,81.81,12
2025-10-27,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,super_money,11440,1,0,,0
2025-08-25,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,current,9854,2032,239,129.5325,19
2025-08-25,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,super_money,9854,1423,107,34.266,8
2025-08-25,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,super_money,9854,2407,109,23.04,5
2025-08-25,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,debt_relief,9854,6277,123,,0
2025-08-25,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,kashkick_engine,9854,4,0,,0
2025-10-27,NS2 & all CS,Enrolled,3. M3,3. FUNNEL_THREE,brigit,11440,117,87,,0
2025-08-25,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,auto_insurance,9854,256,1,,0
2025-10-27,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,cash_advance,11440,4,0,,0
2025-08-25,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,brigit,9854,2032,520,320.0,16
2025-08-25,NS2 & all CS,Enrolled,3. M3,9. COMMS,kashkick,9854,13,13,15.0,1
2025-10-27,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,engine_credit_card,11440,220,6,,0
2025-10-27,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,personal_loans,11440,738,132,53.30807999999999,20
2025-10-27,NS2 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,cash_advance,11440,2,2,,0
2025-10-27,NS2 & all CS,Enrolled,4. Longtail,7. AI_ASSISTANT,free_cash,11440,3,2,,0
2025-10-27,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,lending_for_bad_credit,11440,120,1,0.3075,1
2025-10-27,NS2 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,current,11440,1439,1365,886.2749999999995,130
2025-08-25,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,kashkick,9854,2467,59,235.0,21
2025-10-27,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,personal_loans,11440,505,67,44.125080000000004,23
2025-10-27,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,my_lending_wallet,11440,201,1,,0
2025-10-27,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,super_money,11440,4,0,,0
2025-10-27,NS2 & all CS,Enrolled,3. M3,4. DASHBOARD,personal_loans,11440,498,84,39.264038055,30
2025-10-27,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,lending_for_bad_credit,11440,2,0,,0
2025-08-25,NS2 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,current,9854,993,932,409.04999999999984,60
2025-08-25,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,ndr,9854,1320,23,,0
2025-08-25,NS2 & all CS,Enrolled,4. Longtail,7. AI_ASSISTANT,free_cash,9854,34,33,21.0,3
2025-10-27,NS2 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,free_cash,11440,413,383,518.0,74
2025-08-25,NS2 & all CS,Enrolled,3. M3,4. DASHBOARD,personal_loans,9854,710,130,125.81161499999996,65
2025-10-27,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,current,11440,8379,4429,1247.6025000000004,183
2025-10-27,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,lending_for_bad_credit,11440,201,3,3.465,1
2025-08-25,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,personal_loans,9854,7,1,,0
2025-10-27,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,kashkick_engine,11440,18,1,,0
2025-08-25,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,lending_for_bad_credit,9854,2,0,,0
2025-10-27,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,kashkick,11440,2573,53,10.0,2
2025-08-25,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,super_money,9854,6277,355,71.79599999999999,6
2025-10-27,NS2 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,personal_loans,11440,42,41,28.688085,11
2025-08-25,NS2 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,current,9854,2886,2794,1813.455000000002,266
2025-08-25,NS2 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,debt_relief,9854,8,8,,0
2025-08-25,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,amone_step_card,9854,176,4,,0
2025-10-27,NS2 & all CS,Enrolled,4. Longtail,9. COMMS,kashkick,11440,2,2,,0
2025-10-27,NS2 & all CS,Enrolled,4. Longtail,1. FUNNEL,personal_loans,11440,1,1,,0
2025-10-27,NS2 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,credit_card_omf,11440,9,9,,0
2025-08-25,NS2 & all CS,Enrolled,4. Longtail,9. COMMS,kashkick,9854,2,2,,0
2025-10-27,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,auto_insurance,11440,135,0,,0
2025-10-27,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,debt_relief,11440,1,0,,0
2025-10-27,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,brigit,11440,2578,463,340.0,17
2025-10-27,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,5kfunds,11440,201,3,,0
2025-08-25,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,cash_advance,9854,1320,156,28.5,1
2025-10-27,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,cash_advance,11440,890,72,81.0,3
2025-10-27,NS2 & all CS,Enrolled,4. Longtail,7. AI_ASSISTANT,kashkick,11440,1,1,,0
2026-01-26,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,amone_step_card,11674,780,20,,0
2025-12-29,NS2 & all CS,Enrolled,2. W2-W4,3. FUNNEL_THREE,engine_credit_card,12303,62,17,,0
2025-11-17,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,my_lending_wallet,13545,28,0,,0
2025-11-17,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,personal_loans,13545,922,158,202.79583,24
2025-12-15,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,lending_for_bad_credit,13414,392,3,1.6724999999999999,2
2026-02-16,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,amone_kovo_card,10339,2,0,,0
2025-11-17,NS2 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,current,13545,1380,1283,709.0199999999996,104
2026-01-26,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,brigit,11674,6453,1582,660.0,33
2025-12-15,NS2 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,current,13414,795,329,156.80249999999995,23
2025-11-17,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,debt_relief,13545,6897,74,,0
2025-12-15,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,engine_credit_card,13414,286,7,,0
2025-12-29,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,auto_insurance,12303,599,0,,0
2025-12-15,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,my_lending_wallet,13414,392,9,3.63,5
2026-02-16,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,5kfunds,10339,1,0,,0
2025-12-29,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,brigit,12303,2887,643,280.0,14
2025-11-17,NS2 & all CS,Enrolled,2. W2-W4,9. COMMS,personal_loans,13545,35,35,7.404749999999999,8
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,cash_advance,10339,2807,228,199.5,7
2026-02-16,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,personal_loans,10339,909,125,133.88370000000003,29
2026-01-26,NS2 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,credit_card_omf,11674,1,1,,0
2026-01-26,NS2 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,amone_step_card,11674,2,2,,0
2026-01-26,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,free_cash,11674,1802,41,42.0,6
2025-12-15,NS2 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,free_cash,13414,73,68,49.0,7
2026-01-26,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,ndr,11674,1802,20,,0
2025-12-29,NS2 & all CS,Enrolled,2. W2-W4,3. FUNNEL_THREE,current,12303,116,47,20.4525,3
2025-11-17,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,5kfunds,13545,323,0,,0
2026-02-16,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,current,10339,8051,4019,1281.6900000000003,188
2026-01-26,NS2 & all CS,Enrolled,1. W1,9. COMMS,personal_loans,11674,1211,1211,434.8210200000002,183
2025-11-17,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,brigit,13545,2891,710,560.0,28
2025-12-29,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,kashkick,12303,36,9,,0
2025-12-29,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,5kfunds,12303,476,2,0.5625,1
2025-12-29,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,free_cash,12303,2887,108,133.0,19
2025-11-17,NS2 & all CS,Enrolled,2. W2-W4,9. COMMS,kashkick,13545,30,30,15.0,3
2025-12-15,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,5kfunds,13414,519,6,1.2825,2
2026-01-26,NS2 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,credit_card_omf,11674,10,10,,0
2025-12-15,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,kashkick,13414,1539,529,95.0,7
2025-12-15,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,brigit,13414,6818,1733,680.0,34
2026-02-16,NS2 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,amone_step_card,10339,4,4,,0
2025-12-15,NS2 & all CS,Enrolled,1. W1,9. COMMS,debt_relief,13414,128,128,,0
2026-01-26,NS2 & all CS,Enrolled,3. M3,3. FUNNEL_THREE,brigit,11674,181,126,20.0,1
2026-01-26,NS2 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,current,11674,630,248,129.53249999999997,19
2026-01-26,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,personal_loans,11674,766,103,203.88281999999998,21
2025-12-29,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,debt_relief,12303,6625,73,,0
2026-01-26,NS2 & all CS,Enrolled,2. W2-W4,9. COMMS,debt_relief,11674,1,1,,0
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,9. COMMS,debt_relief,10339,2,2,,0
2025-12-15,NS2 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,personal_loans,13414,24,22,4.6507499999999995,7
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,engine_credit_card,10339,528,9,72.75,2
2025-11-17,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,lending_for_bad_credit,13545,99,1,,0
2026-01-26,NS2 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,personal_loans,11674,1,1,,0
2026-02-16,NS2 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,current,10339,2659,2466,1881.630000000002,276
2026-01-26,NS2 & all CS,Enrolled,2. W2-W4,9. COMMS,personal_loans,11674,40,40,6.70275,5
2025-11-17,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,personal_loans,13545,197,93,66.93650999999998,25
2025-12-29,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,5kfunds,12303,212,1,1.32,1
2025-11-17,NS2 & all CS,Enrolled,3. M3,9. COMMS,personal_loans,13545,1,1,,0
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,pre_qual_cc,10339,1,0,,0
2026-01-26,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,engine_credit_card,11674,1232,212,29.1,2
2026-01-26,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,debt_relief,11674,6452,53,,0
2025-11-17,NS2 & all CS,Enrolled,1. W1,9. COMMS,personal_loans,13545,1043,1043,439.58067000000005,201
2025-12-29,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,cash_advance,12303,2416,219,142.5,5
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,personal_loans,10339,393,88,25.72263,27
2025-11-17,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,current,13545,2992,223,115.89749999999998,17
2025-11-17,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,5kfunds,13545,99,0,,0
2025-12-15,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,brigit,13414,3002,615,160.0,8
2025-12-15,NS2 & all CS,Enrolled,3. M3,3. FUNNEL_THREE,current,13414,59,28,6.8175,1
2025-11-17,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,cleo,13545,52,2,,0
2025-12-15,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,amone_kovo_card,13414,458,3,,0
2026-01-26,NS2 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,kashkick,11674,1,1,,0
2025-11-17,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,personal_loans,13545,1365,249,160.743915,67
2026-01-26,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,auto_insurance,11674,249,0,,0
2025-12-15,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,personal_loans,13414,1724,309,220.57163999999997,94
2025-12-15,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,personal_loans,13414,676,327,104.462385,54
2025-12-29,NS2 & all CS,Enrolled,3. M3,3. FUNNEL_THREE,current,12303,57,24,6.8175,1
2026-01-26,NS2 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,debt_relief,11674,8,8,,0
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,engine_credit_card,10339,28,3,,0
2026-01-26,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,amone_kovo_card,11674,780,3,,0
2025-11-17,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,current,13545,10755,5694,1724.8275000000026,253
2026-02-16,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,current,10339,6437,683,579.4874999999997,85
2026-01-26,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,current,11674,3035,244,163.61999999999998,24
2026-01-26,NS2 & all CS,Enrolled,2. W2-W4,9. COMMS,kashkick,11674,44,44,20.0,2
2025-11-17,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,pre_qual_cc,13545,3,0,,0
2025-11-17,NS2 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,current,13545,810,357,163.61999999999995,24
2025-12-15,NS2 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,brigit,13414,1,1,,0
2025-11-17,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,my_lending_wallet,13545,323,6,,0
2025-11-17,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,engine_credit_card,13545,113,6,,0
2025-12-15,NS2 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,current,13414,1370,1273,859.0049999999995,126
2025-12-29,NS2 & all CS,Enrolled,1. W1,9. COMMS,personal_loans,12303,1260,1260,636.8747700000001,207
2026-02-16,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,personal_loans,10339,532,251,118.60048499999999,48
2025-12-15,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,debt_relief,13414,6818,70,25.4905125,1
2025-11-17,NS2 & all CS,Enrolled,4. Longtail,1. FUNNEL,kashkick,13545,7,3,,0
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,5kfunds,10339,448,3,1.08,1
2026-01-26,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,5kfunds,11674,631,3,5.835,2
2025-11-17,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,current,13545,584,56,47.722500000000004,7
2025-12-29,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,free_cash,12303,2416,73,49.0,7
2026-02-16,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,engine_credit_card,10339,1606,42,,0
2025-11-17,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,engine_credit_card,13545,109,6,,0
2025-11-17,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,amone_kovo_card,13545,393,4,,0
2025-12-15,NS2 & all CS,Enrolled,1. W1,9. COMMS,personal_loans,13414,894,894,366.71676,122
2025-12-15,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,ndr,13414,2688,31,,0
2025-12-15,NS2 & all CS,Enrolled,1. W1,9. COMMS,kashkick,13414,199,199,15.0,1
2026-02-16,NS2 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,free_cash,10339,3,3,,0
2026-01-26,NS2 & all CS,Enrolled,3. M3,9. COMMS,kashkick,11674,9,9,,0
2025-12-29,NS2 & all CS,Enrolled,2. W2-W4,9. COMMS,current,12303,1,1,,0
2025-11-17,NS2 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,amone_step_card,13545,1,0,,0
2025-12-29,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,amone_step_card,12303,273,9,,0
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,3. FUNNEL_THREE,engine_credit_card,10339,105,19,,0
2025-12-29,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,my_lending_wallet,12303,383,4,0.78,1
2026-02-16,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,lending_for_bad_credit,10339,1,0,,0
2025-11-17,NS2 & all CS,Enrolled,4. Longtail,7. AI_ASSISTANT,current,13545,98,92,74.9925,11
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,9. COMMS,kashkick,10339,44,44,60.0,4
2025-12-29,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,amone_kovo_card,12303,273,4,,0
2026-02-16,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,5kfunds,10339,1327,15,3.3449999999999998,5
2026-01-26,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,5kfunds,11674,745,3,,0
2025-12-15,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,kashkick,13414,58,10,,0
2025-12-29,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,amone_kovo_card,12303,599,5,,0
2025-11-17,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,engine_credit_card,13545,34,0,,0
2025-12-29,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,lending_for_bad_credit,12303,383,0,,0
2025-12-29,NS2 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,current,12303,3299,3040,2638.372500000005,387
2026-02-16,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,my_lending_wallet,10339,1327,18,6.345,8
2026-02-16,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,pre_qual_cc,10339,6,0,,0
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,3. FUNNEL_THREE,brigit,10339,459,275,80.0,4
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,current,10339,464,431,224.9774999999999,33
2025-12-15,NS2 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,credit_card_omf,13414,16,15,,0
2026-02-16,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,auto_insurance,10339,1606,0,,0
2025-12-29,NS2 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,credit_card_omf,12303,8,7,,0
2026-02-16,NS2 & all CS,Enrolled,3. M3,9. COMMS,personal_loans,10339,1,1,,0
2025-11-17,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,amone_step_card,13545,34,0,,0
2025-11-17,NS2 & all CS,Enrolled,1. W1,9. COMMS,debt_relief,13545,111,111,,0
2026-01-26,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,ndr,11674,3035,24,,0
2026-01-26,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,kashkick,11674,6453,131,155.0,11
2025-12-29,NS2 & all CS,Enrolled,1. W1,9. COMMS,debt_relief,12303,164,164,,0
2026-01-26,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,amone_kovo_card,11674,918,9,,0
2025-12-29,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,auto_insurance,12303,273,1,,0
2026-02-16,NS2 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,kashkick,10339,1,1,,0
2026-02-02,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,free_cash,11147,6898,225,245.0,35
2026-02-02,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,5kfunds,11147,1386,22,6.81,9
2026-02-02,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,current,11147,1583,175,184.07249999999993,27
2025-12-15,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,auto_insurance,6486,349,0,,0
2025-12-15,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,auto_insurance,6486,168,0,,0
2025-12-15,NS1/3 & all CS,Enrolled,1. W1,9. COMMS,personal_loans,6486,356,356,154.05915,55
2025-12-15,NS1/3 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,amone_step_card,6486,2,1,,0
2025-12-15,NS1/3 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,debt_relief,6486,14,13,882.5017500000001,2
2026-02-02,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,amone_step_card,11147,186,4,,0
2026-02-02,NS2 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,debt_relief,11147,1,1,,0
2025-12-15,NS1/3 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,current,6486,383,140,68.175,10
2025-12-15,NS1/3 & all CS,Enrolled,2. W2-W4,3. FUNNEL_THREE,brigit,6486,286,166,20.0,1
2026-02-02,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,kashkick,11147,1582,13,,0
2026-02-02,NS2 & all CS,Enrolled,1. W1,9. COMMS,personal_loans,11147,1139,1139,496.1497800000001,191
2026-02-02,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,kashkick,11147,6898,110,105.0,7
2025-12-15,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,amone_kovo_card,6486,349,2,,0
2026-02-02,NS2 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,credit_card_omf,11147,8,8,,0
2025-12-15,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,lending_for_bad_credit,6486,210,2,2.25,2
2025-12-15,NS1/3 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,personal_loans,6486,12,12,4.702319999999999,4
2026-02-02,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,my_lending_wallet,11147,153,0,,0
2026-02-02,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,cash_advance,11147,6899,723,598.5,21
2026-02-02,NS2 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,amone_step_card,11147,3,2,,0
2026-02-02,NS2 & all CS,Enrolled,3. M3,9. COMMS,personal_loans,11147,1,1,,0
2026-02-02,NS2 & all CS,Enrolled,1. W1,3. FUNNEL_THREE,brigit,11147,4584,3487,360.0,18
2025-12-15,NS1/3 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,current,6486,4495,2357,749.9249999999996,110
2025-12-15,NS1/3 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,current,6486,1729,1566,1281.6900000000012,188
2026-02-02,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,amone_kovo_card,11147,186,0,,0
2025-12-15,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,amone_step_card,6486,349,5,,0
2026-02-02,NS2 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,free_cash,11147,65,62,56.0,8
2026-02-02,NS2 & all CS,Enrolled,3. M3,3. FUNNEL_THREE,current,11147,41,19,6.8175,1
