feo_cohort,segment,enrol_status,click_cohort,imp_source,unified_Lender,enrols,impression_count,click_count,payout,conversion_count
2025-08-18,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,Debt Advisor,6403,49,4,3.195,3
2025-08-18,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,5KFunds,6403,44,11,15.714,9
2025-08-18,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,NetCredit,6403,1,0,,0
2025-08-18,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,Instacash,6403,247,51,74.25,44
2025-08-18,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,others,6403,2257,503,1066.7114999999997,226
2025-08-18,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,OppLoans,6403,498,170,501.75,3
2025-08-18,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,NetCredit,6403,38,11,165.75,1
2025-08-18,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,5KFunds,6403,743,175,230.28824999999998,124
2025-08-18,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,Lending For Bad Credit,6403,733,172,195.87750000000003,131
2025-08-18,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,OppLoans,6403,45,12,,0
2025-08-18,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Debt Advisor,6403,17,1,0.7875,1
2025-08-18,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,others,6403,194,50,47.9415,13
2025-08-18,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Lending For Bad Credit,6403,63,15,18.723,12
2025-08-18,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Instacash,6403,1,0,,0
2025-08-18,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,5KFunds,6403,84,19,18.299250000000004,17
2025-08-18,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,NetCredit,6403,1,0,,0
2025-08-18,NS1/3 & all CS,Enrolled,3. M3,1. FUNNEL,Debt Advisor,6403,21,1,2.535,1
2025-08-18,NS1/3 & all CS,Enrolled,3. M3,1. FUNNEL,Instacash,6403,6,2,3.0,2
2025-08-18,NS1/3 & all CS,Enrolled,3. M3,1. FUNNEL,5KFunds,6403,28,9,9.4365,9
2025-08-18,NS1/3 & all CS,Enrolled,3. M3,1. FUNNEL,others,6403,71,18,24.81825,6
2025-08-18,NS1/3 & all CS,Enrolled,3. M3,1. FUNNEL,OppLoans,6403,8,3,,0
2025-08-18,NS1/3 & all CS,Enrolled,3. M3,1. FUNNEL,Lending For Bad Credit,6403,18,4,5.67,3
2025-08-18,NS1/3 & all CS,Enrolled,4. Longtail,1. FUNNEL,Lending For Bad Credit,6403,2,0,,0
2025-08-18,NS1/3 & all CS,Enrolled,4. Longtail,1. FUNNEL,5KFunds,6403,8,2,1.64025,1
2025-08-18,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,NetCredit,6403,11,4,,0
2025-08-18,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,OppLoans,6403,80,24,167.25,1
2025-08-18,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Lending For Bad Credit,6403,195,53,53.10750000000001,49
2025-08-18,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,5KFunds,6403,146,46,59.54250000000001,36
2025-08-18,NS1/3 & all CS,Enrolled,4. Longtail,4. DASHBOARD,Instacash,6403,3,0,,0
2025-08-18,NS1/3 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,5KFunds,6403,8,3,3.2805,2
2025-08-18,NS1/3 & all CS,Enrolled,4. Longtail,6. AI_ASSISTANT,Debt Advisor,6403,2,0,,0
2025-08-18,NS1/3 & all CS,Enrolled,4. Longtail,6. AI_ASSISTANT,5KFunds,6403,9,5,4.43475,4
2025-08-18,NS1/3 & all CS,Enrolled,4. Longtail,6. AI_ASSISTANT,OppLoans,6403,2,1,,0
2025-08-18,NS1/3 & all CS,Enrolled,4. Longtail,6. AI_ASSISTANT,Instacash,6403,1,1,1.125,1
2025-08-18,NS1/3 & all CS,Enrolled,4. Longtail,6. AI_ASSISTANT,others,6403,14,2,,0
2025-08-18,NS1/3 & all CS,Enrolled,1. W1,,Instacash,6403,0,0,,0
2025-08-18,NS1/3 & all CS,Enrolled,1. W1,,Debt Advisor,6403,0,0,,0
2025-08-18,NS1/3 & all CS,Not Enrolled,1. W1,,Instacash,6403,0,0,,0
2025-08-18,NS1/3 & all CS,Enrolled,1. W1,,Lending For Bad Credit,6403,0,0,,0
2025-08-18,NS1/3 & all CS,Not Enrolled,1. W1,,others,6403,0,0,939.4245,7
2025-08-18,NS1/3 & all CS,Enrolled,1. W1,,5KFunds,6403,0,0,,0
2025-08-18,NS1/3 & all CS,Not Enrolled,1. W1,,NetCredit,6403,0,0,,0
2025-08-18,NS1/3 & all CS,Not Enrolled,1. W1,,Debt Advisor,6403,0,0,,0
2025-08-18,NS1/3 & all CS,Enrolled,1. W1,,OppLoans,6403,0,0,389.77127999999993,2
2025-08-18,NS1/3 & all CS,Not Enrolled,1. W1,,5KFunds,6403,0,0,,0
2025-08-18,NS1/3 & all CS,Enrolled,1. W1,,others,6403,0,0,913.6875,6
2025-08-18,NS1/3 & all CS,Enrolled,1. W1,,NetCredit,6403,0,0,184.5,1
2025-08-18,NS1/3 & all CS,Not Enrolled,1. W1,,OppLoans,6403,0,0,275.55,2
2025-08-18,NS1/3 & all CS,Not Enrolled,1. W1,,Lending For Bad Credit,6403,0,0,,0
2025-08-18,NS1/3 & all CS,Enrolled,4. Longtail,1. FUNNEL,Debt Advisor,6403,5,0,,0
2025-08-18,NS1/3 & all CS,Enrolled,4. Longtail,1. FUNNEL,OppLoans,6403,3,1,,0
2025-08-18,NS1/3 & all CS,Enrolled,4. Longtail,1. FUNNEL,others,6403,26,9,1.35,1
2025-08-18,NS1/3 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,others,6403,194,21,21.8701125,5
2025-08-18,NS1/3 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,5KFunds,6403,1,1,2.6925,1
2025-08-18,NS1/3 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,others,6403,9,1,,0
2025-08-18,NS1/3 & all CS,Enrolled,3. M3,2. FUNNEL_TWO,Debt Advisor,6403,1,0,,0
2025-08-18,NS1/3 & all CS,Enrolled,3. M3,2. FUNNEL_TWO,others,6403,4,2,2.052,1
2025-08-18,NS1/3 & all CS,Enrolled,4. Longtail,2. FUNNEL_TWO,Instacash,6403,1,0,,0
2025-08-18,NS1/3 & all CS,Enrolled,4. Longtail,2. FUNNEL_TWO,Lending For Bad Credit,6403,1,0,,0
2025-08-18,NS1/3 & all CS,Enrolled,4. Longtail,2. FUNNEL_TWO,others,6403,5,1,,0
2025-08-18,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,Instacash,6403,44,9,14.25,9
2025-08-18,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,Lending For Bad Credit,6403,192,56,65.865,50
2025-08-18,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,OppLoans,6403,126,51,167.25,1
2025-08-18,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,5KFunds,6403,158,49,86.75250000000001,43
2025-08-18,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,others,6403,548,158,1133.1076125000002,94
2025-08-18,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,NetCredit,6403,13,2,,0
2025-08-18,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Debt Advisor,6403,14,3,2.8725,2
2025-08-18,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,NetCredit,6403,4,2,,0
2025-08-18,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Lending For Bad Credit,6403,37,9,11.64075,8
2025-08-18,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,OppLoans,6403,34,13,,0
2025-08-18,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,5KFunds,6403,42,9,8.61525,8
2025-08-18,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,others,6403,124,37,74.04,17
2025-08-18,NS1/3 & all CS,Enrolled,3. M3,4. DASHBOARD,others,6403,153,36,73.71525,13
2025-08-18,NS1/3 & all CS,Enrolled,3. M3,4. DASHBOARD,5KFunds,6403,49,15,16.638749999999998,14
2025-08-18,NS1/3 & all CS,Enrolled,3. M3,4. DASHBOARD,Instacash,6403,7,0,,0
2025-08-18,NS1/3 & all CS,Enrolled,3. M3,4. DASHBOARD,Lending For Bad Credit,6403,53,12,15.93,12
2025-08-18,NS1/3 & all CS,Enrolled,3. M3,4. DASHBOARD,NetCredit,6403,4,0,,0
2025-08-18,NS1/3 & all CS,Enrolled,3. M3,4. DASHBOARD,OppLoans,6403,31,15,167.25,1
2025-08-18,NS1/3 & all CS,Enrolled,3. M3,4. DASHBOARD,Debt Advisor,6403,56,6,8.3325,5
2025-08-18,NS1/3 & all CS,Enrolled,4. Longtail,4. DASHBOARD,others,6403,88,12,27.84375,5
2025-08-18,NS1/3 & all CS,Enrolled,4. Longtail,4. DASHBOARD,5KFunds,6403,45,12,9.497250000000001,8
2025-08-18,NS1/3 & all CS,Enrolled,4. Longtail,4. DASHBOARD,OppLoans,6403,12,4,,0
2025-08-18,NS1/3 & all CS,Enrolled,4. Longtail,4. DASHBOARD,Debt Advisor,6403,24,2,3.15,2
2025-08-18,NS1/3 & all CS,Enrolled,4. Longtail,4. DASHBOARD,Lending For Bad Credit,6403,14,3,4.8735,3
2025-08-18,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,Instacash,6403,5,1,1.125,1
2025-08-18,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,OppLoans,6403,21,12,,0
2025-08-18,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,Debt Advisor,6403,12,0,,0
2025-08-18,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,5KFunds,6403,29,11,15.04575,10
2025-08-18,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,OppLoans,6403,16,2,,0
2025-08-11,NS2 & all CS,Not Enrolled,1. W1,,Lending For Bad Credit,14377,0,0,,0
2025-08-11,NS2 & all CS,Not Enrolled,1. W1,,NetCredit,14377,0,0,,0
2025-08-11,NS2 & all CS,Enrolled,1. W1,,Instacash,14377,0,0,,0
2025-08-11,NS2 & all CS,Enrolled,1. W1,,OppLoans,14377,0,0,,0
2025-08-11,NS2 & all CS,Enrolled,1. W1,,Lending For Bad Credit,14377,0,0,,0
2025-08-11,NS2 & all CS,Enrolled,1. W1,,5KFunds,14377,0,0,,0
2025-08-11,NS2 & all CS,Enrolled,1. W1,,others,14377,0,0,34.6245,2
2025-08-11,NS2 & all CS,Not Enrolled,1. W1,,Debt Advisor,14377,0,0,,0
2025-08-11,NS2 & all CS,Not Enrolled,1. W1,,5KFunds,14377,0,0,,0
2025-08-11,NS2 & all CS,Not Enrolled,1. W1,,OppLoans,14377,0,0,351.75,2
2025-08-11,NS2 & all CS,Not Enrolled,1. W1,,Instacash,14377,0,0,,0
2025-08-11,NS2 & all CS,Enrolled,1. W1,,Debt Advisor,14377,0,0,,0
2025-08-11,NS2 & all CS,Enrolled,1. W1,,NetCredit,14377,0,0,,0
2025-08-11,NS2 & all CS,Not Enrolled,1. W1,,others,14377,0,0,528.75,4
2025-08-11,NS2 & all CS,Not Enrolled,,7. LOAN_AGENT,others,14377,1,1,,0
2025-08-11,NS2 & all CS,Enrolled,4. Longtail,6. AI_ASSISTANT,Lending For Bad Credit,14377,1,1,1.26225,1
2025-08-11,NS2 & all CS,Enrolled,4. Longtail,6. AI_ASSISTANT,others,14377,9,1,,0
2025-08-11,NS2 & all CS,Enrolled,4. Longtail,6. AI_ASSISTANT,Debt Advisor,14377,2,0,,0
2025-08-11,NS2 & all CS,Enrolled,4. Longtail,6. AI_ASSISTANT,5KFunds,14377,6,5,5.346,4
2025-08-11,NS2 & all CS,Enrolled,4. Longtail,6. AI_ASSISTANT,OppLoans,14377,1,1,,0
2025-08-11,NS2 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,5KFunds,14377,9,3,1.03275,1
2025-08-11,NS2 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,Debt Advisor,14377,7,2,2.475,2
2025-08-11,NS2 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,others,14377,17,5,5.27175,2
2025-08-11,NS2 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,OppLoans,14377,6,5,,0
2025-08-11,NS2 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,Lending For Bad Credit,14377,4,3,3.74625,3
2025-08-11,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,others,14377,125,27,21.413249999999998,5
2025-08-11,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,5KFunds,14377,77,22,23.834250000000004,19
2025-08-11,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,Debt Advisor,14377,38,2,3.1725000000000003,2
2025-08-11,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,Instacash,14377,6,2,1.875,1
2025-08-11,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,OppLoans,14377,22,5,,0
2025-08-11,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,NetCredit,14377,2,0,,0
2025-08-11,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,Lending For Bad Credit,14377,25,5,10.179,5
2025-08-11,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,Lending For Bad Credit,14377,85,15,19.358999999999998,15
2025-08-11,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,Instacash,14377,13,5,8.25,5
2025-08-11,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,OppLoans,14377,20,11,,0
2025-08-11,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,5KFunds,14377,90,23,24.369750000000003,20
2025-08-11,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,others,14377,218,47,25.81875,6
2025-08-11,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,Debt Advisor,14377,68,7,7.762499999999999,7
2025-08-11,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,Lending For Bad Credit,14377,69,22,30.5385,20
2025-08-11,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,OppLoans,14377,17,9,,0
2025-08-11,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,Instacash,14377,3,0,,0
2025-08-11,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,Debt Advisor,14377,5,0,,0
2025-08-11,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,others,14377,210,64,178.4205,29
2025-08-11,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,5KFunds,14377,107,24,21.515249999999995,15
2025-08-11,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,OppLoans,14377,86,38,,0
2025-08-11,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,others,14377,835,232,358.7431125,108
2025-08-11,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,5KFunds,14377,237,58,112.13249999999998,51
2025-08-11,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,NetCredit,14377,2,0,,0
2025-08-11,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Instacash,14377,73,18,27.375,17
2025-08-11,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Lending For Bad Credit,14377,340,85,102.84,76
2025-08-11,NS2 & all CS,Enrolled,4. Longtail,4. DASHBOARD,Instacash,14377,6,2,3.0,2
2025-08-11,NS2 & all CS,Enrolled,4. Longtail,4. DASHBOARD,NetCredit,14377,1,1,,0
2025-08-11,NS2 & all CS,Enrolled,4. Longtail,4. DASHBOARD,others,14377,157,39,18.049500000000002,7
2025-08-11,NS2 & all CS,Enrolled,4. Longtail,4. DASHBOARD,Debt Advisor,14377,40,4,7.199999999999999,4
2025-08-11,NS2 & all CS,Enrolled,4. Longtail,4. DASHBOARD,OppLoans,14377,14,5,,0
2025-08-11,NS2 & all CS,Enrolled,4. Longtail,4. DASHBOARD,Lending For Bad Credit,14377,29,10,14.69475,9
2025-08-11,NS2 & all CS,Enrolled,4. Longtail,4. DASHBOARD,5KFunds,14377,94,39,35.788500000000006,34
2025-08-11,NS2 & all CS,Enrolled,3. M3,4. DASHBOARD,Instacash,14377,8,1,1.5,1
2025-08-11,NS2 & all CS,Enrolled,3. M3,4. DASHBOARD,others,14377,256,72,37.38975000000001,20
2025-08-11,NS2 & all CS,Enrolled,3. M3,4. DASHBOARD,OppLoans,14377,39,15,,0
2025-08-11,NS2 & all CS,Enrolled,3. M3,4. DASHBOARD,Lending For Bad Credit,14377,93,32,35.533500000000004,27
2025-08-11,NS2 & all CS,Enrolled,3. M3,4. DASHBOARD,5KFunds,14377,114,36,41.541750000000015,33
2025-08-11,NS2 & all CS,Enrolled,3. M3,4. DASHBOARD,Debt Advisor,14377,93,8,12.5025,6
2025-08-11,NS2 & all CS,Enrolled,3. M3,4. DASHBOARD,NetCredit,14377,1,0,,0
2025-08-11,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,others,14377,232,55,68.1855,21
2025-08-11,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Debt Advisor,14377,4,0,,0
2025-08-11,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Instacash,14377,2,0,,0
2025-08-11,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,OppLoans,14377,35,14,,0
2025-08-11,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Lending For Bad Credit,14377,67,18,21.532500000000002,15
2025-08-11,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,5KFunds,14377,113,28,27.562500000000004,20
2025-08-11,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,NetCredit,14377,7,1,,0
2025-08-11,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,others,14377,1010,332,383.48411250000015,150
2025-08-11,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,Instacash,14377,107,21,31.875,20
2025-08-11,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,5KFunds,14377,309,102,167.75999999999996,88
2025-08-11,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,OppLoans,14377,152,82,,0
2025-08-11,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,Lending For Bad Credit,14377,392,127,150.85499999999993,118
2025-08-11,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,others,14377,6,4,,0
2025-08-11,NS2 & all CS,Enrolled,4. Longtail,1. FUNNEL,5KFunds,14377,36,14,13.944749999999999,10
2025-08-11,NS2 & all CS,Enrolled,4. Longtail,1. FUNNEL,Instacash,14377,4,3,3.0,2
2025-08-11,NS2 & all CS,Enrolled,4. Longtail,1. FUNNEL,Debt Advisor,14377,18,2,2.7375,2
2025-08-11,NS2 & all CS,Enrolled,4. Longtail,1. FUNNEL,OppLoans,14377,3,1,,0
2025-08-11,NS2 & all CS,Enrolled,4. Longtail,1. FUNNEL,Lending For Bad Credit,14377,20,7,7.40475,6
2025-08-11,NS2 & all CS,Enrolled,4. Longtail,1. FUNNEL,NetCredit,14377,1,0,,0
2025-08-11,NS2 & all CS,Enrolled,4. Longtail,1. FUNNEL,others,14377,70,20,10.129185,3
2025-08-11,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,OppLoans,14377,22,9,,0
2025-08-11,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,Lending For Bad Credit,14377,70,19,30.269250000000003,18
2025-08-11,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,NetCredit,14377,2,0,,0
2025-08-11,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,5KFunds,14377,60,18,21.939000000000007,17
2025-08-11,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,Debt Advisor,14377,60,5,5.512499999999999,5
2025-08-11,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,others,14377,184,55,77.12426250000001,14
2025-08-11,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,Instacash,14377,15,6,8.625,5
2025-08-11,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,5KFunds,14377,215,49,42.852750000000015,34
2025-08-11,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,others,14377,429,129,189.06599999999997,31
2025-08-11,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Instacash,14377,3,1,1.125,1
2025-08-11,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Lending For Bad Credit,14377,138,26,30.3975,22
2025-08-11,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Debt Advisor,14377,9,0,,0
2025-08-11,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,NetCredit,14377,1,1,,0
2025-08-11,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,OppLoans,14377,63,25,,0
2025-08-11,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,NetCredit,14377,27,10,,0
2025-08-11,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,Instacash,14377,663,193,261.75,166
2025-08-11,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,OppLoans,14377,691,355,,0
2025-08-11,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,others,14377,4299,1168,1761.2332125000003,400
2025-08-11,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,Lending For Bad Credit,14377,1620,423,533.97675,360
2025-08-11,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,5KFunds,14377,1593,476,788.2664999999994,374
2025-08-11,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Debt Advisor,6767,4,0,,0
2025-08-11,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,5KFunds,6767,80,10,11.34,6
2025-08-11,NS1/3 & all CS,Enrolled,3. M3,1. FUNNEL,others,6767,69,13,52.49625,2
2025-08-11,NS1/3 & all CS,Enrolled,3. M3,1. FUNNEL,Lending For Bad Credit,6767,20,3,1.8022499999999997,2
2025-08-11,NS1/3 & all CS,Enrolled,3. M3,1. FUNNEL,Instacash,6767,6,1,1.875,1
2025-08-11,NS1/3 & all CS,Enrolled,3. M3,1. FUNNEL,OppLoans,6767,13,1,,0
2025-08-11,NS1/3 & all CS,Enrolled,3. M3,1. FUNNEL,Debt Advisor,6767,21,0,,0
2025-08-11,NS1/3 & all CS,Enrolled,3. M3,1. FUNNEL,NetCredit,6767,1,0,,0
2025-08-11,NS1/3 & all CS,Enrolled,3. M3,1. FUNNEL,5KFunds,6767,24,7,5.89275,6
2025-08-11,NS1/3 & all CS,Enrolled,4. Longtail,1. FUNNEL,5KFunds,6767,9,4,3.2805,2
2025-08-11,NS1/3 & all CS,Enrolled,4. Longtail,1. FUNNEL,Lending For Bad Credit,6767,3,3,1.03275,1
2025-08-11,NS1/3 & all CS,Enrolled,4. Longtail,1. FUNNEL,Debt Advisor,6767,6,3,,0
2025-08-11,NS1/3 & all CS,Enrolled,4. Longtail,1. FUNNEL,Instacash,6767,3,0,,0
2025-08-11,NS1/3 & all CS,Enrolled,4. Longtail,1. FUNNEL,others,6767,20,5,6.8175,1
2025-08-11,NS1/3 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,others,6767,1,0,,0
2025-08-11,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,others,6767,506,129,165.18,61
2025-08-11,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,Lending For Bad Credit,6767,199,66,102.04499999999996,62
2025-08-11,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,NetCredit,6767,14,4,,0
2025-08-11,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,Instacash,6767,33,7,10.875,7
2025-08-11,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,OppLoans,6767,106,51,,0
2025-08-11,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,5KFunds,6767,152,45,73.5975,38
2025-08-11,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Lending For Bad Credit,6767,29,5,3.7275,4
2025-08-11,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,others,6767,112,34,83.58375000000001,9
2025-08-11,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Debt Advisor,6767,1,0,,0
2025-08-11,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,OppLoans,6767,27,14,,0
2025-08-11,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,NetCredit,6767,3,0,,0
2025-08-11,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,5KFunds,6767,44,16,16.837500000000002,14
2025-08-11,NS1/3 & all CS,Enrolled,3. M3,4. DASHBOARD,NetCredit,6767,1,0,,0
2025-08-11,NS1/3 & all CS,Enrolled,3. M3,4. DASHBOARD,5KFunds,6767,44,9,9.12825,8
2025-08-11,NS1/3 & all CS,Enrolled,3. M3,4. DASHBOARD,others,6767,147,32,24.057750000000002,12
2025-08-11,NS1/3 & all CS,Enrolled,3. M3,4. DASHBOARD,OppLoans,6767,26,9,,0
2025-08-11,NS1/3 & all CS,Enrolled,3. M3,4. DASHBOARD,Lending For Bad Credit,6767,61,13,19.68975,12
2025-08-11,NS1/3 & all CS,Enrolled,3. M3,4. DASHBOARD,Debt Advisor,6767,59,5,3.9825,4
2025-08-11,NS1/3 & all CS,Enrolled,3. M3,4. DASHBOARD,Instacash,6767,9,3,5.625,3
2025-08-11,NS1/3 & all CS,Enrolled,4. Longtail,4. DASHBOARD,NetCredit,6767,1,1,,0
2025-08-11,NS1/3 & all CS,Enrolled,4. Longtail,4. DASHBOARD,OppLoans,6767,8,3,,0
2025-08-11,NS1/3 & all CS,Enrolled,4. Longtail,4. DASHBOARD,Debt Advisor,6767,20,4,9.0375,4
2025-08-11,NS1/3 & all CS,Enrolled,4. Longtail,4. DASHBOARD,Lending For Bad Credit,6767,12,3,5.64,3
2025-08-11,NS1/3 & all CS,Enrolled,4. Longtail,4. DASHBOARD,others,6767,62,7,39.282,2
2025-08-11,NS1/3 & all CS,Enrolled,4. Longtail,4. DASHBOARD,5KFunds,6767,36,11,9.37575,10
2025-08-11,NS1/3 & all CS,Enrolled,4. Longtail,4. DASHBOARD,Instacash,6767,2,0,,0
2025-08-11,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Lending For Bad Credit,6767,161,49,66.97500000000001,42
2025-08-11,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,NetCredit,6767,14,4,,0
2025-08-11,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,5KFunds,6767,134,39,65.1375,35
2025-08-11,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Instacash,6767,28,4,5.25,3
2025-08-11,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,others,6767,430,96,145.77449999999996,56
